amount,REGION,PRODUCTID,FAMILY_ALIAS
26.8,Central,8,"Cream Soda"
13.2,Central,8,"Cream Soda"
36,Central,8,"Cream Soda"
9.24,Central,8,"Cream Soda"
22.77,Central,8,"Cream Soda"
0.99,Central,8,"Cream Soda"
47,Central,8,"Cream Soda"
46,Central,8,"Cream Soda"
47,Central,8,"Cream Soda"
40.32,Central,8,"Cream Soda"
1.68,Central,8,"Cream Soda"
11.02,Central,8,"Cream Soda"
15.95,Central,8,"Cream Soda"
2.03,Central,8,"Cream Soda"
23.78,Central,8,"Cream Soda"
5.22,Central,8,"Cream Soda"
2.61,Central,8,"Cream Soda"
0.58,Central,8,"Cream Soda"
25.52,Central,8,"Cream Soda"
0.29,Central,8,"Cream Soda"
29,Central,8,"Cream Soda"
25.23,Central,8,"Cream Soda"
3.19,Central,8,"Cream Soda"
0.58,Central,8,"Cream Soda"
19.43,Central,8,"Cream Soda"
9.57,Central,8,"Cream Soda"
29,Central,8,"Cream Soda"
8.12,Central,8,"Cream Soda"
20.01,Central,8,"Cream Soda"
0.87,Central,8,"Cream Soda"
29,Central,8,"Cream Soda"
29,Central,8,"Cream Soda"
29,Central,8,"Cream Soda"
27.84,Central,8,"Cream Soda"
1.16,Central,8,"Cream Soda"
0.38,Central,8,"Cream Soda"
0.55,Central,8,"Cream Soda"
0.07,Central,8,"Cream Soda"
0.09,Central,8,"Cream Soda"
0.02,Central,8,"Cream Soda"
0.88,Central,8,"Cream Soda"
0.01,Central,8,"Cream Soda"
1,Central,8,"Cream Soda"
0.87,Central,8,"Cream Soda"
0.11,Central,8,"Cream Soda"
0.02,Central,8,"Cream Soda"
0.67,Central,8,"Cream Soda"
0.33,Central,8,"Cream Soda"
1,Central,8,"Cream Soda"
1,Central,8,"Cream Soda"
1,Central,8,"Cream Soda"
165.3,Central,8,"Cream Soda"
239.25,Central,8,"Cream Soda"
30.45,Central,8,"Cream Soda"
53.96,Central,8,"Cream Soda"
78.1,Central,8,"Cream Soda"
9.94,Central,8,"Cream Soda"
100.86,Central,8,"Cream Soda"
22.14,Central,8,"Cream Soda"
12.33,Central,8,"Cream Soda"
2.74,Central,8,"Cream Soda"
120.56,Central,8,"Cream Soda"
1.37,Central,8,"Cream Soda"
150,Central,8,"Cream Soda"
144.42,Central,8,"Cream Soda"
18.26,Central,8,"Cream Soda"
3.32,Central,8,"Cream Soda"
85.76,Central,8,"Cream Soda"
42.24,Central,8,"Cream Soda"
91,Central,8,"Cream Soda"
23.8,Central,8,"Cream Soda"
58.65,Central,8,"Cream Soda"
2.55,Central,8,"Cream Soda"
120,Central,8,"Cream Soda"
128,Central,8,"Cream Soda"
137,Central,8,"Cream Soda"
102.72,Central,8,"Cream Soda"
4.28,Central,8,"Cream Soda"
1.3,Central,8,"Cream Soda"
10.4,Central,8,"Cream Soda"
114.4,Central,8,"Cream Soda"
3.9,Central,8,"Cream Soda"
3.3,Central,8,"Cream Soda"
106.7,Central,8,"Cream Soda"
15.4,Central,8,"Cream Soda"
41.8,Central,8,"Cream Soda"
14.3,Central,8,"Cream Soda"
38.5,Central,8,"Cream Soda"
110,Central,8,"Cream Soda"
59.4,Central,8,"Cream Soda"
50.6,Central,8,"Cream Soda"
26.1,Central,8,"Cream Soda"
8.1,Central,8,"Cream Soda"
33.3,Central,8,"Cream Soda"
22.5,Central,8,"Cream Soda"
72.8,Central,8,"Cream Soda"
2.4,Central,8,"Cream Soda"
4.8,Central,8,"Cream Soda"
21,Central,8,"Cream Soda"
49,Central,8,"Cream Soda"
6.6,Central,8,"Cream Soda"
101.2,Central,8,"Cream Soda"
2.2,Central,8,"Cream Soda"
4.5,Central,8,"Cream Soda"
85.5,Central,8,"Cream Soda"
110,Central,8,"Cream Soda"
100,Central,8,"Cream Soda"
0.5,Central,8,"Cream Soda"
4,Central,8,"Cream Soda"
44,Central,8,"Cream Soda"
1.5,Central,8,"Cream Soda"
1.2,Central,8,"Cream Soda"
38.8,Central,8,"Cream Soda"
5.6,Central,8,"Cream Soda"
15.2,Central,8,"Cream Soda"
5.2,Central,8,"Cream Soda"
14,Central,8,"Cream Soda"
40,Central,8,"Cream Soda"
21.6,Central,8,"Cream Soda"
18.4,Central,8,"Cream Soda"
8.7,Central,8,"Cream Soda"
2.7,Central,8,"Cream Soda"
11.1,Central,8,"Cream Soda"
7.5,Central,8,"Cream Soda"
27.3,Central,8,"Cream Soda"
0.9,Central,8,"Cream Soda"
1.8,Central,8,"Cream Soda"
9,Central,8,"Cream Soda"
21,Central,8,"Cream Soda"
2.4,Central,8,"Cream Soda"
36.8,Central,8,"Cream Soda"
0.8,Central,8,"Cream Soda"
1.5,Central,8,"Cream Soda"
28.5,Central,8,"Cream Soda"
40,Central,8,"Cream Soda"
40,Central,8,"Cream Soda"
0.4,Central,8,"Cream Soda"
3.2,Central,8,"Cream Soda"
35.2,Central,8,"Cream Soda"
1.2,Central,8,"Cream Soda"
1.2,Central,8,"Cream Soda"
38.8,Central,8,"Cream Soda"
4.2,Central,8,"Cream Soda"
11.4,Central,8,"Cream Soda"
3.9,Central,8,"Cream Soda"
10.5,Central,8,"Cream Soda"
30,Central,8,"Cream Soda"
21.6,Central,8,"Cream Soda"
18.4,Central,8,"Cream Soda"
8.7,Central,8,"Cream Soda"
2.7,Central,8,"Cream Soda"
11.1,Central,8,"Cream Soda"
7.5,Central,8,"Cream Soda"
27.3,Central,8,"Cream Soda"
0.9,Central,8,"Cream Soda"
1.8,Central,8,"Cream Soda"
6,Central,8,"Cream Soda"
14,Central,8,"Cream Soda"
1.8,Central,8,"Cream Soda"
27.6,Central,8,"Cream Soda"
0.6,Central,8,"Cream Soda"
1,Central,8,"Cream Soda"
19,Central,8,"Cream Soda"
40,Central,8,"Cream Soda"
40,Central,8,"Cream Soda"
0.2,Central,8,"Cream Soda"
1.6,Central,8,"Cream Soda"
17.6,Central,8,"Cream Soda"
0.6,Central,8,"Cream Soda"
0.6,Central,8,"Cream Soda"
19.4,Central,8,"Cream Soda"
2.8,Central,8,"Cream Soda"
7.6,Central,8,"Cream Soda"
2.6,Central,8,"Cream Soda"
7,Central,8,"Cream Soda"
20,Central,8,"Cream Soda"
10.8,Central,8,"Cream Soda"
9.2,Central,8,"Cream Soda"
5.8,Central,8,"Cream Soda"
1.8,Central,8,"Cream Soda"
7.4,Central,8,"Cream Soda"
5,Central,8,"Cream Soda"
18.2,Central,8,"Cream Soda"
0.6,Central,8,"Cream Soda"
1.2,Central,8,"Cream Soda"
6,Central,8,"Cream Soda"
14,Central,8,"Cream Soda"
1.2,Central,8,"Cream Soda"
18.4,Central,8,"Cream Soda"
0.4,Central,8,"Cream Soda"
0.5,Central,8,"Cream Soda"
9.5,Central,8,"Cream Soda"
20,Central,8,"Cream Soda"
20,Central,8,"Cream Soda"
4.1,Central,8,"Cream Soda"
32.8,Central,8,"Cream Soda"
360.8,Central,8,"Cream Soda"
12.3,Central,8,"Cream Soda"
1.2,Central,8,"Cream Soda"
9.6,Central,8,"Cream Soda"
105.6,Central,8,"Cream Soda"
3.6,Central,8,"Cream Soda"
3,Central,8,"Cream Soda"
97,Central,8,"Cream Soda"
15.4,Central,8,"Cream Soda"
41.8,Central,8,"Cream Soda"
14.3,Central,8,"Cream Soda"
38.5,Central,8,"Cream Soda"
120,Central,8,"Cream Soda"
75.6,Central,8,"Cream Soda"
64.4,Central,8,"Cream Soda"
29,Central,8,"Cream Soda"
9,Central,8,"Cream Soda"
37,Central,8,"Cream Soda"
25,Central,8,"Cream Soda"
63.7,Central,8,"Cream Soda"
2.1,Central,8,"Cream Soda"
4.2,Central,8,"Cream Soda"
21,Central,8,"Cream Soda"
49,Central,8,"Cream Soda"
6,Central,8,"Cream Soda"
92,Central,8,"Cream Soda"
2,Central,8,"Cream Soda"
4.5,Central,8,"Cream Soda"
85.5,Central,8,"Cream Soda"
130,Central,8,"Cream Soda"
100,Central,8,"Cream Soda"
60.2,Central,9,"Cream Soda"
75.6,Central,9,"Cream Soda"
4.2,Central,9,"Cream Soda"
140,Central,9,"Cream Soda"
17.42,Central,9,"Cream Soda"
112.56,Central,9,"Cream Soda"
4.02,Central,9,"Cream Soda"
123.84,Central,9,"Cream Soda"
5.16,Central,9,"Cream Soda"
25.83,Central,9,"Cream Soda"
11.07,Central,9,"Cream Soda"
86.1,Central,9,"Cream Soda"
1.18,Central,9,"Cream Soda"
3.54,Central,9,"Cream Soda"
113.28,Central,9,"Cream Soda"
23.1,Central,9,"Cream Soda"
38.5,Central,9,"Cream Soda"
48.4,Central,9,"Cream Soda"
54,Central,9,"Cream Soda"
54,Central,9,"Cream Soda"
125,Central,9,"Cream Soda"
3.69,Central,9,"Cream Soda"
102.09,Central,9,"Cream Soda"
17.22,Central,9,"Cream Soda"
2.76,Central,9,"Cream Soda"
135.24,Central,9,"Cream Soda"
60.96,Central,9,"Cream Soda"
25.4,Central,9,"Cream Soda"
40.64,Central,9,"Cream Soda"
25.8,Central,9,"Cream Soda"
32.4,Central,9,"Cream Soda"
1.8,Central,9,"Cream Soda"
60,Central,9,"Cream Soda"
7.41,Central,9,"Cream Soda"
47.88,Central,9,"Cream Soda"
1.71,Central,9,"Cream Soda"
52.8,Central,9,"Cream Soda"
2.2,Central,9,"Cream Soda"
10.92,Central,9,"Cream Soda"
4.68,Central,9,"Cream Soda"
36.4,Central,9,"Cream Soda"
0.5,Central,9,"Cream Soda"
1.5,Central,9,"Cream Soda"
48,Central,9,"Cream Soda"
9.87,Central,9,"Cream Soda"
16.45,Central,9,"Cream Soda"
20.68,Central,9,"Cream Soda"
23,Central,9,"Cream Soda"
23,Central,9,"Cream Soda"
53,Central,9,"Cream Soda"
1.56,Central,9,"Cream Soda"
43.16,Central,9,"Cream Soda"
7.28,Central,9,"Cream Soda"
1.18,Central,9,"Cream Soda"
57.82,Central,9,"Cream Soda"
25.92,Central,9,"Cream Soda"
10.8,Central,9,"Cream Soda"
17.28,Central,9,"Cream Soda"
8.17,Central,9,"Cream Soda"
10.26,Central,9,"Cream Soda"
0.57,Central,9,"Cream Soda"
19,Central,9,"Cream Soda"
2.34,Central,9,"Cream Soda"
15.12,Central,9,"Cream Soda"
0.54,Central,9,"Cream Soda"
17.28,Central,9,"Cream Soda"
0.72,Central,9,"Cream Soda"
3.57,Central,9,"Cream Soda"
1.53,Central,9,"Cream Soda"
11.9,Central,9,"Cream Soda"
0.16,Central,9,"Cream Soda"
0.48,Central,9,"Cream Soda"
15.36,Central,9,"Cream Soda"
3.15,Central,9,"Cream Soda"
5.25,Central,9,"Cream Soda"
6.6,Central,9,"Cream Soda"
7.5,Central,9,"Cream Soda"
7.5,Central,9,"Cream Soda"
17,Central,9,"Cream Soda"
0.51,Central,9,"Cream Soda"
14.11,Central,9,"Cream Soda"
2.38,Central,9,"Cream Soda"
0.38,Central,9,"Cream Soda"
18.62,Central,9,"Cream Soda"
8.16,Central,9,"Cream Soda"
3.4,Central,9,"Cream Soda"
5.44,Central,9,"Cream Soda"
11.61,Central,9,"Cream Soda"
14.58,Central,9,"Cream Soda"
0.81,Central,9,"Cream Soda"
27,Central,9,"Cream Soda"
3.51,Central,9,"Cream Soda"
22.68,Central,9,"Cream Soda"
0.81,Central,9,"Cream Soda"
25.92,Central,9,"Cream Soda"
1.08,Central,9,"Cream Soda"
5.67,Central,9,"Cream Soda"
2.43,Central,9,"Cream Soda"
18.9,Central,9,"Cream Soda"
0.27,Central,9,"Cream Soda"
0.81,Central,9,"Cream Soda"
25.92,Central,9,"Cream Soda"
5.67,Central,9,"Cream Soda"
9.45,Central,9,"Cream Soda"
11.88,Central,9,"Cream Soda"
13.5,Central,9,"Cream Soda"
13.5,Central,9,"Cream Soda"
27,Central,9,"Cream Soda"
0.81,Central,9,"Cream Soda"
22.41,Central,9,"Cream Soda"
3.78,Central,9,"Cream Soda"
0.54,Central,9,"Cream Soda"
26.46,Central,9,"Cream Soda"
12.96,Central,9,"Cream Soda"
5.4,Central,9,"Cream Soda"
8.64,Central,9,"Cream Soda"
0.43,Central,9,"Cream Soda"
0.54,Central,9,"Cream Soda"
0.03,Central,9,"Cream Soda"
1,Central,9,"Cream Soda"
0.13,Central,9,"Cream Soda"
0.84,Central,9,"Cream Soda"
0.03,Central,9,"Cream Soda"
0.21,Central,9,"Cream Soda"
0.09,Central,9,"Cream Soda"
0.7,Central,9,"Cream Soda"
0.01,Central,9,"Cream Soda"
0.03,Central,9,"Cream Soda"
0.96,Central,9,"Cream Soda"
1,Central,9,"Cream Soda"
0.03,Central,9,"Cream Soda"
0.83,Central,9,"Cream Soda"
0.14,Central,9,"Cream Soda"
0.02,Central,9,"Cream Soda"
0.98,Central,9,"Cream Soda"
144.48,Central,9,"Cream Soda"
181.44,Central,9,"Cream Soda"
10.08,Central,9,"Cream Soda"
57.19,Central,9,"Cream Soda"
71.82,Central,9,"Cream Soda"
3.99,Central,9,"Cream Soda"
134,Central,9,"Cream Soda"
19.11,Central,9,"Cream Soda"
123.48,Central,9,"Cream Soda"
4.41,Central,9,"Cream Soda"
147.84,Central,9,"Cream Soda"
6.16,Central,9,"Cream Soda"
33.39,Central,9,"Cream Soda"
14.31,Central,9,"Cream Soda"
111.3,Central,9,"Cream Soda"
1.41,Central,9,"Cream Soda"
4.23,Central,9,"Cream Soda"
135.36,Central,9,"Cream Soda"
22.05,Central,9,"Cream Soda"
36.75,Central,9,"Cream Soda"
46.2,Central,9,"Cream Soda"
51.5,Central,9,"Cream Soda"
51.5,Central,9,"Cream Soda"
120,Central,9,"Cream Soda"
3.87,Central,9,"Cream Soda"
107.07,Central,9,"Cream Soda"
18.06,Central,9,"Cream Soda"
3.02,Central,9,"Cream Soda"
147.98,Central,9,"Cream Soda"
58.08,Central,9,"Cream Soda"
24.2,Central,9,"Cream Soda"
38.72,Central,9,"Cream Soda"
120,Central,9,"Cream Soda"
120,Central,9,"Cream Soda"
20.9,Central,9,"Cream Soda"
38.5,Central,9,"Cream Soda"
14.3,Central,9,"Cream Soda"
36.3,Central,9,"Cream Soda"
108.9,Central,9,"Cream Soda"
1.1,Central,9,"Cream Soda"
100,Central,9,"Cream Soda"
100,Central,9,"Cream Soda"
51.3,Central,9,"Cream Soda"
7.2,Central,9,"Cream Soda"
31.5,Central,9,"Cream Soda"
90,Central,9,"Cream Soda"
110,Central,9,"Cream Soda"
9.9,Central,9,"Cream Soda"
21.6,Central,9,"Cream Soda"
18.9,Central,9,"Cream Soda"
39.6,Central,9,"Cream Soda"
16.8,Central,9,"Cream Soda"
96,Central,9,"Cream Soda"
7.2,Central,9,"Cream Soda"
63.8,Central,9,"Cream Soda"
46.2,Central,9,"Cream Soda"
50,Central,9,"Cream Soda"
50,Central,9,"Cream Soda"
7.6,Central,9,"Cream Soda"
14,Central,9,"Cream Soda"
5.2,Central,9,"Cream Soda"
13.2,Central,9,"Cream Soda"
39.6,Central,9,"Cream Soda"
0.4,Central,9,"Cream Soda"
40,Central,9,"Cream Soda"
40,Central,9,"Cream Soda"
22.8,Central,9,"Cream Soda"
3.2,Central,9,"Cream Soda"
14,Central,9,"Cream Soda"
30,Central,9,"Cream Soda"
40,Central,9,"Cream Soda"
3.3,Central,9,"Cream Soda"
7.2,Central,9,"Cream Soda"
6.3,Central,9,"Cream Soda"
13.2,Central,9,"Cream Soda"
7,Central,9,"Cream Soda"
40,Central,9,"Cream Soda"
3,Central,9,"Cream Soda"
29,Central,9,"Cream Soda"
21,Central,9,"Cream Soda"
10,Central,9,"Cream Soda"
10,Central,9,"Cream Soda"
1.9,Central,9,"Cream Soda"
3.5,Central,9,"Cream Soda"
1.3,Central,9,"Cream Soda"
3.3,Central,9,"Cream Soda"
9.9,Central,9,"Cream Soda"
0.1,Central,9,"Cream Soda"
10,Central,9,"Cream Soda"
10,Central,9,"Cream Soda"
5.7,Central,9,"Cream Soda"
0.8,Central,9,"Cream Soda"
3.5,Central,9,"Cream Soda"
10,Central,9,"Cream Soda"
10,Central,9,"Cream Soda"
1.4,Central,9,"Cream Soda"
8,Central,9,"Cream Soda"
0.6,Central,9,"Cream Soda"
5.8,Central,9,"Cream Soda"
4.2,Central,9,"Cream Soda"
20,Central,9,"Cream Soda"
20,Central,9,"Cream Soda"
3.8,Central,9,"Cream Soda"
7,Central,9,"Cream Soda"
2.6,Central,9,"Cream Soda"
6.6,Central,9,"Cream Soda"
19.8,Central,9,"Cream Soda"
0.2,Central,9,"Cream Soda"
20,Central,9,"Cream Soda"
20,Central,9,"Cream Soda"
11.4,Central,9,"Cream Soda"
1.6,Central,9,"Cream Soda"
7,Central,9,"Cream Soda"
20,Central,9,"Cream Soda"
20,Central,9,"Cream Soda"
1.1,Central,9,"Cream Soda"
2.4,Central,9,"Cream Soda"
2.1,Central,9,"Cream Soda"
4.4,Central,9,"Cream Soda"
2.8,Central,9,"Cream Soda"
16,Central,9,"Cream Soda"
1.2,Central,9,"Cream Soda"
11.6,Central,9,"Cream Soda"
8.4,Central,9,"Cream Soda"
310,Central,9,"Cream Soda"
110,Central,9,"Cream Soda"
110,Central,9,"Cream Soda"
22.8,Central,9,"Cream Soda"
42,Central,9,"Cream Soda"
15.6,Central,9,"Cream Soda"
39.6,Central,9,"Cream Soda"
128.7,Central,9,"Cream Soda"
1.3,Central,9,"Cream Soda"
130,Central,9,"Cream Soda"
110,Central,9,"Cream Soda"
45.6,Central,9,"Cream Soda"
6.4,Central,9,"Cream Soda"
28,Central,9,"Cream Soda"
80,Central,9,"Cream Soda"
100,Central,9,"Cream Soda"
9.9,Central,9,"Cream Soda"
21.6,Central,9,"Cream Soda"
18.9,Central,9,"Cream Soda"
39.6,Central,9,"Cream Soda"
19.6,Central,9,"Cream Soda"
112,Central,9,"Cream Soda"
8.4,Central,9,"Cream Soda"
63.8,Central,9,"Cream Soda"
46.2,Central,9,"Cream Soda"
341,Central,10,"Cream Soda"
340,Central,10,"Cream Soda"
74.75,Central,10,"Cream Soda"
211.25,Central,10,"Cream Soda"
39,Central,10,"Cream Soda"
325,Central,10,"Cream Soda"
41.72,Central,10,"Cream Soda"
80.46,Central,10,"Cream Soda"
154.96,Central,10,"Cream Soda"
20.86,Central,10,"Cream Soda"
154.96,Central,10,"Cream Soda"
143.04,Central,10,"Cream Soda"
291,Central,10,"Cream Soda"
291,Central,10,"Cream Soda"
52.7,Central,10,"Cream Soda"
6.2,Central,10,"Cream Soda"
18.6,Central,10,"Cream Soda"
232.5,Central,10,"Cream Soda"
22.54,Central,10,"Cream Soda"
299.46,Central,10,"Cream Soda"
76.23,Central,10,"Cream Soda"
192.39,Central,10,"Cream Soda"
94.38,Central,10,"Cream Soda"
30.6,Central,10,"Cream Soda"
94.86,Central,10,"Cream Soda"
180.54,Central,10,"Cream Soda"
170,Central,10,"Cream Soda"
170,Central,10,"Cream Soda"
37.26,Central,10,"Cream Soda"
105.3,Central,10,"Cream Soda"
19.44,Central,10,"Cream Soda"
162,Central,10,"Cream Soda"
20.86,Central,10,"Cream Soda"
40.23,Central,10,"Cream Soda"
77.48,Central,10,"Cream Soda"
10.43,Central,10,"Cream Soda"
77.48,Central,10,"Cream Soda"
71.52,Central,10,"Cream Soda"
145,Central,10,"Cream Soda"
145,Central,10,"Cream Soda"
26.35,Central,10,"Cream Soda"
3.1,Central,10,"Cream Soda"
9.3,Central,10,"Cream Soda"
116.25,Central,10,"Cream Soda"
11.27,Central,10,"Cream Soda"
149.73,Central,10,"Cream Soda"
38.01,Central,10,"Cream Soda"
95.93,Central,10,"Cream Soda"
47.06,Central,10,"Cream Soda"
15.3,Central,10,"Cream Soda"
47.43,Central,10,"Cream Soda"
90.27,Central,10,"Cream Soda"
47,Central,10,"Cream Soda"
47,Central,10,"Cream Soda"
10.35,Central,10,"Cream Soda"
29.25,Central,10,"Cream Soda"
5.4,Central,10,"Cream Soda"
45,Central,10,"Cream Soda"
5.74,Central,10,"Cream Soda"
11.07,Central,10,"Cream Soda"
21.32,Central,10,"Cream Soda"
2.87,Central,10,"Cream Soda"
21.32,Central,10,"Cream Soda"
19.68,Central,10,"Cream Soda"
40,Central,10,"Cream Soda"
40,Central,10,"Cream Soda"
7.31,Central,10,"Cream Soda"
0.86,Central,10,"Cream Soda"
2.58,Central,10,"Cream Soda"
32.25,Central,10,"Cream Soda"
3.15,Central,10,"Cream Soda"
41.85,Central,10,"Cream Soda"
10.5,Central,10,"Cream Soda"
26.5,Central,10,"Cream Soda"
13,Central,10,"Cream Soda"
4.2,Central,10,"Cream Soda"
13.02,Central,10,"Cream Soda"
24.78,Central,10,"Cream Soda"
24,Central,10,"Cream Soda"
24,Central,10,"Cream Soda"
5.52,Central,10,"Cream Soda"
15.6,Central,10,"Cream Soda"
2.88,Central,10,"Cream Soda"
24,Central,10,"Cream Soda"
3.36,Central,10,"Cream Soda"
6.48,Central,10,"Cream Soda"
12.48,Central,10,"Cream Soda"
1.68,Central,10,"Cream Soda"
12.48,Central,10,"Cream Soda"
11.52,Central,10,"Cream Soda"
24,Central,10,"Cream Soda"
24,Central,10,"Cream Soda"
4.08,Central,10,"Cream Soda"
0.48,Central,10,"Cream Soda"
1.44,Central,10,"Cream Soda"
18,Central,10,"Cream Soda"
1.68,Central,10,"Cream Soda"
22.32,Central,10,"Cream Soda"
5.04,Central,10,"Cream Soda"
12.72,Central,10,"Cream Soda"
6.24,Central,10,"Cream Soda"
2.4,Central,10,"Cream Soda"
7.44,Central,10,"Cream Soda"
14.16,Central,10,"Cream Soda"
1,Central,10,"Cream Soda"
0.14,Central,10,"Cream Soda"
0.27,Central,10,"Cream Soda"
0.52,Central,10,"Cream Soda"
0.07,Central,10,"Cream Soda"
0.52,Central,10,"Cream Soda"
0.48,Central,10,"Cream Soda"
1,Central,10,"Cream Soda"
0.17,Central,10,"Cream Soda"
0.02,Central,10,"Cream Soda"
0.06,Central,10,"Cream Soda"
0.75,Central,10,"Cream Soda"
0.21,Central,10,"Cream Soda"
0.53,Central,10,"Cream Soda"
0.26,Central,10,"Cream Soda"
1091,Central,10,"Cream Soda"
323,Central,10,"Cream Soda"
326,Central,10,"Cream Soda"
82.11,Central,10,"Cream Soda"
232.05,Central,10,"Cream Soda"
42.84,Central,10,"Cream Soda"
390,Central,10,"Cream Soda"
54.18,Central,10,"Cream Soda"
104.49,Central,10,"Cream Soda"
201.24,Central,10,"Cream Soda"
27.09,Central,10,"Cream Soda"
185.64,Central,10,"Cream Soda"
171.36,Central,10,"Cream Soda"
279,Central,10,"Cream Soda"
279,Central,10,"Cream Soda"
50.49,Central,10,"Cream Soda"
5.94,Central,10,"Cream Soda"
17.82,Central,10,"Cream Soda"
222.75,Central,10,"Cream Soda"
23.66,Central,10,"Cream Soda"
314.34,Central,10,"Cream Soda"
83.79,Central,10,"Cream Soda"
211.47,Central,10,"Cream Soda"
103.74,Central,10,"Cream Soda"
29.3,Central,10,"Cream Soda"
90.83,Central,10,"Cream Soda"
172.87,Central,10,"Cream Soda"
51,Central,10,"Cream Soda"
156,Central,10,"Cream Soda"
93,Central,10,"Cream Soda"
185.6,Central,10,"Cream Soda"
101.5,Central,10,"Cream Soda"
2.9,Central,10,"Cream Soda"
229.6,Central,10,"Cream Soda"
50.4,Central,10,"Cream Soda"
5.6,Central,10,"Cream Soda"
145.6,Central,10,"Cream Soda"
2.8,Central,10,"Cream Soda"
126,Central,10,"Cream Soda"
36.4,Central,10,"Cream Soda"
208,Central,10,"Cream Soda"
15.6,Central,10,"Cream Soda"
44.2,Central,10,"Cream Soda"
75.4,Central,10,"Cream Soda"
140.4,Central,10,"Cream Soda"
15,Central,10,"Cream Soda"
202.5,Central,10,"Cream Soda"
32.5,Central,10,"Cream Soda"
92.5,Central,10,"Cream Soda"
157.5,Central,10,"Cream Soda"
270,Central,10,"Cream Soda"
260,Central,10,"Cream Soda"
26.4,Central,10,"Cream Soda"
303.6,Central,10,"Cream Soda"
280,Central,10,"Cream Soda"
23.8,Central,10,"Cream Soda"
72.8,Central,10,"Cream Soda"
43.4,Central,10,"Cream Soda"
89.6,Central,10,"Cream Soda"
49,Central,10,"Cream Soda"
1.4,Central,10,"Cream Soda"
106.6,Central,10,"Cream Soda"
23.4,Central,10,"Cream Soda"
2.6,Central,10,"Cream Soda"
67.6,Central,10,"Cream Soda"
1.3,Central,10,"Cream Soda"
58.5,Central,10,"Cream Soda"
16.8,Central,10,"Cream Soda"
96,Central,10,"Cream Soda"
7.2,Central,10,"Cream Soda"
20.4,Central,10,"Cream Soda"
34.8,Central,10,"Cream Soda"
64.8,Central,10,"Cream Soda"
7.2,Central,10,"Cream Soda"
97.2,Central,10,"Cream Soda"
15.6,Central,10,"Cream Soda"
44.4,Central,10,"Cream Soda"
75.6,Central,10,"Cream Soda"
130,Central,10,"Cream Soda"
120,Central,10,"Cream Soda"
13.6,Central,10,"Cream Soda"
156.4,Central,10,"Cream Soda"
140,Central,10,"Cream Soda"
5.1,Central,10,"Cream Soda"
15.6,Central,10,"Cream Soda"
9.3,Central,10,"Cream Soda"
19.2,Central,10,"Cream Soda"
10.5,Central,10,"Cream Soda"
0.3,Central,10,"Cream Soda"
24.6,Central,10,"Cream Soda"
5.4,Central,10,"Cream Soda"
0.6,Central,10,"Cream Soda"
15.6,Central,10,"Cream Soda"
0.3,Central,10,"Cream Soda"
13.5,Central,10,"Cream Soda"
4.2,Central,10,"Cream Soda"
24,Central,10,"Cream Soda"
1.8,Central,10,"Cream Soda"
5.1,Central,10,"Cream Soda"
8.7,Central,10,"Cream Soda"
16.2,Central,10,"Cream Soda"
1.8,Central,10,"Cream Soda"
24.3,Central,10,"Cream Soda"
3.9,Central,10,"Cream Soda"
11.1,Central,10,"Cream Soda"
18.9,Central,10,"Cream Soda"
30,Central,10,"Cream Soda"
20,Central,10,"Cream Soda"
3.2,Central,10,"Cream Soda"
36.8,Central,10,"Cream Soda"
40,Central,10,"Cream Soda"
3.4,Central,10,"Cream Soda"
10.4,Central,10,"Cream Soda"
6.2,Central,10,"Cream Soda"
12.8,Central,10,"Cream Soda"
7,Central,10,"Cream Soda"
0.2,Central,10,"Cream Soda"
16.4,Central,10,"Cream Soda"
3.6,Central,10,"Cream Soda"
0.4,Central,10,"Cream Soda"
10.4,Central,10,"Cream Soda"
9,Central,10,"Cream Soda"
0.2,Central,10,"Cream Soda"
2.8,Central,10,"Cream Soda"
16,Central,10,"Cream Soda"
1.2,Central,10,"Cream Soda"
3.4,Central,10,"Cream Soda"
5.8,Central,10,"Cream Soda"
10.8,Central,10,"Cream Soda"
1.2,Central,10,"Cream Soda"
16.2,Central,10,"Cream Soda"
2.6,Central,10,"Cream Soda"
7.4,Central,10,"Cream Soda"
12.6,Central,10,"Cream Soda"
20,Central,10,"Cream Soda"
10,Central,10,"Cream Soda"
1.6,Central,10,"Cream Soda"
18.4,Central,10,"Cream Soda"
20,Central,10,"Cream Soda"
175.1,Central,10,"Cream Soda"
535.6,Central,10,"Cream Soda"
319.3,Central,10,"Cream Soda"
45.9,Central,10,"Cream Soda"
140.4,Central,10,"Cream Soda"
83.7,Central,10,"Cream Soda"
172.8,Central,10,"Cream Soda"
94.5,Central,10,"Cream Soda"
2.7,Central,10,"Cream Soda"
246,Central,10,"Cream Soda"
54,Central,10,"Cream Soda"
6.6,Central,10,"Cream Soda"
171.6,Central,10,"Cream Soda"
3.3,Central,10,"Cream Soda"
148.5,Central,10,"Cream Soda"
44.8,Central,10,"Cream Soda"
256,Central,10,"Cream Soda"
19.2,Central,10,"Cream Soda"
51,Central,10,"Cream Soda"
87,Central,10,"Cream Soda"
162,Central,10,"Cream Soda"
13.8,Central,10,"Cream Soda"
186.3,Central,10,"Cream Soda"
29.9,Central,10,"Cream Soda"
85.1,Central,10,"Cream Soda"
144.9,Central,10,"Cream Soda"
250,Central,10,"Cream Soda"
