scenarioid,marketing,sales,cogs,TRANSDATE,region
2,0,70,20,"2000-10-19 00:00:00",Central
1,6.09,44.37,19.14,"2000-10-24 00:00:00",Central
2,4,32,12,"2000-09-19 00:00:00",Central
2,6,48,18,"2000-09-25 00:00:00",Central
1,10,76,33,"2000-09-19 00:00:00",Central
1,0.13,1.21,0.49,"2000-04-03 00:00:00",Central
2,0.9,9,3.6,"2000-04-22 00:00:00",Central
2,1.7,17,6.8,"2000-04-13 00:00:00",Central
1,2.34,21.78,8.82,"2000-04-05 00:00:00",Central
2,3.1,31,12.4,"2000-04-15 00:00:00",Central
2,4.3,43,17.2,"2000-04-16 00:00:00",Central
1,10.53,98.01,39.69,"2000-04-12 00:00:00",Central
1,1.02,9.24,3.78,"2000-08-05 00:00:00",Central
1,5.95,53.9,22.05,"2000-08-03 00:00:00",Central
1,10.03,90.86,37.17,"2000-08-20 00:00:00",Central
2,10,130,50,"2000-08-12 00:00:00",Central
2,0,1.4,0.6,"2000-12-25 00:00:00",Central
1,0.18,1.7,0.68,"2000-12-16 00:00:00",Central
1,4.05,38.25,15.3,"2000-12-06 00:00:00",Central
1,4.77,45.05,18.02,"2000-12-03 00:00:00",Central
2,0,68.6,29.4,"2000-12-02 00:00:00",Central
2,0.4,4,1.6,"2000-02-08 00:00:00",Central
2,0.8,8,3.2,"2000-02-13 00:00:00",Central
2,8.8,88,35.2,"2000-02-22 00:00:00",Central
1,13,115,47,"2000-02-14 00:00:00",Central
1,0.72,6.48,2.64,"2000-01-21 00:00:00",Central
2,0,8.4,2.4,"2000-01-22 00:00:00",Central
2,0,11.9,3.4,"2000-01-24 00:00:00",Central
2,0,16.8,4.8,"2000-01-03 00:00:00",Central
2,0,32.9,9.4,"2000-01-18 00:00:00",Central
1,8.28,74.52,30.36,"2000-01-26 00:00:00",Central
1,0.32,2.88,1.18,"2000-07-24 00:00:00",Central
1,0.96,8.64,3.54,"2000-07-07 00:00:00",Central
1,4.48,40.32,16.52,"2000-07-20 00:00:00",Central
1,10.24,92.16,37.76,"2000-07-15 00:00:00",Central
2,10,120,50,"2000-07-08 00:00:00",Central
1,7.68,69.12,28.32,"2000-06-17 00:00:00",Central
1,8.32,74.88,30.68,"2000-06-24 00:00:00",Central
2,10,120,50,"2000-06-23 00:00:00",Central
2,10,100,40,"2000-03-25 00:00:00",Central
1,13,121,49,"2000-03-03 00:00:00",Central
1,4.48,41.6,16.96,"2000-05-04 00:00:00",Central
1,9.52,88.4,36.04,"2000-05-17 00:00:00",Central
2,10,110,40,"2000-05-26 00:00:00",Central
2,0,70,20,"2000-11-19 00:00:00",Central
1,8,78,31,"2000-11-04 00:00:00",Central
1,0.26,2.36,0.96,"2000-10-26 00:00:00",Central
2,0,9.9,3.3,"2000-10-21 00:00:00",Central
2,0,19.8,6.6,"2000-10-06 00:00:00",Central
1,2.86,25.96,10.56,"2000-10-12 00:00:00",Central
1,3.38,30.68,12.48,"2000-10-06 00:00:00",Central
1,6.5,59,24,"2000-10-19 00:00:00",Central
2,0,60.3,20.1,"2000-10-14 00:00:00",Central
1,3.36,30.24,12.24,"2000-09-09 00:00:00",Central
1,4.2,37.8,15.3,"2000-09-22 00:00:00",Central
1,6.44,57.96,23.46,"2000-09-06 00:00:00",Central
2,10,110,40,"2000-09-07 00:00:00",Central
1,2.25,19.95,7.35,"2000-04-11 00:00:00",Central
2,4.7,51.7,18.8,"2000-04-10 00:00:00",Central
2,5.3,58.3,21.2,"2000-04-22 00:00:00",Central
1,12.75,113.05,41.65,"2000-04-15 00:00:00",Central
2,10,110,40,"2000-08-08 00:00:00",Central
1,14,126,47,"2000-08-02 00:00:00",Central
2,0.1,0.9,0.3,"2000-12-06 00:00:00",Central
1,1.68,14.98,5.74,"2000-12-20 00:00:00",Central
2,2,18,6,"2000-12-07 00:00:00",Central
1,3.24,28.89,11.07,"2000-12-06 00:00:00",Central
1,7.08,63.13,24.19,"2000-12-24 00:00:00",Central
2,7.9,71.1,23.7,"2000-12-17 00:00:00",Central
2,0.1,1.5,0.5,"2000-02-08 00:00:00",Central
2,0.3,4.5,1.5,"2000-02-19 00:00:00",Central
1,4.6,40.02,14.95,"2000-02-22 00:00:00",Central
1,15.4,133.98,50.05,"2000-02-01 00:00:00",Central
2,9.6,144,48,"2000-02-25 00:00:00",Central
1,2,18,6.7,"2000-01-11 00:00:00",Central
1,5.6,50.4,18.76,"2000-01-17 00:00:00",Central
2,3.9,58.5,19.5,"2000-01-08 00:00:00",Central
2,6.1,91.5,30.5,"2000-01-06 00:00:00",Central
1,12.4,111.6,41.54,"2000-01-02 00:00:00",Central
2,0.2,1.8,0.6,"2000-07-01 00:00:00",Central
2,0.5,4.5,1.5,"2000-07-09 00:00:00",Central
1,1.32,11.44,4.29,"2000-07-13 00:00:00",Central
2,1.4,12.6,4.2,"2000-07-11 00:00:00",Central
1,4.32,37.44,14.04,"2000-07-04 00:00:00",Central
1,6.36,55.12,20.67,"2000-07-03 00:00:00",Central
2,7.9,71.1,23.7,"2000-07-11 00:00:00",Central
1,0.14,1.25,0.47,"2000-06-21 00:00:00",Central
1,1.26,11.25,4.23,"2000-06-21 00:00:00",Central
1,4.62,41.25,15.51,"2000-06-07 00:00:00",Central
1,7.98,71.25,26.79,"2000-06-09 00:00:00",Central
2,10,110,40,"2000-06-23 00:00:00",Central
2,0.2,2.8,1,"2000-03-04 00:00:00",Central
2,2.3,32.2,11.5,"2000-03-27 00:00:00",Central
1,8.55,75.15,27.9,"2000-03-03 00:00:00",Central
1,10.45,91.85,34.1,"2000-03-12 00:00:00",Central
2,7.5,105,37.5,"2000-03-12 00:00:00",Central
2,3.4,37.4,13.6,"2000-05-04 00:00:00",Central
2,6.6,72.6,26.4,"2000-05-06 00:00:00",Central
1,14,130,48,"2000-05-26 00:00:00",Central
1,0.32,2.82,1.06,"2000-11-08 00:00:00",Central
1,0.64,5.64,2.12,"2000-11-16 00:00:00",Central
1,0.8,7.05,2.65,"2000-11-07 00:00:00",Central
2,1.5,19.5,7.5,"2000-11-21 00:00:00",Central
2,8.5,110.5,42.5,"2000-11-25 00:00:00",Central
1,14.24,125.49,47.17,"2000-11-16 00:00:00",Central
2,0,4.8,1.6,"2000-10-07 00:00:00",Central
2,0,7.2,2.4,"2000-10-16 00:00:00",Central
2,0,108,36,"2000-10-22 00:00:00",Central
1,18,159,60,"2000-10-18 00:00:00",Central
2,1.7,22.1,6.8,"2000-09-19 00:00:00",Central
2,3.6,46.8,14.4,"2000-09-17 00:00:00",Central
2,4.7,61.1,18.8,"2000-09-22 00:00:00",Central
1,17,151,57,"2000-09-24 00:00:00",Central
1,1.54,12.54,5.06,"2000-04-18 00:00:00",Central
2,1.8,18,5.4,"2000-04-19 00:00:00",Central
2,2.6,26,7.8,"2000-04-03 00:00:00",Central
1,3.78,30.78,12.42,"2000-04-14 00:00:00",Central
1,3.92,31.92,12.88,"2000-04-28 00:00:00",Central
1,4.76,38.76,15.64,"2000-04-28 00:00:00",Central
2,5.6,56,16.8,"2000-04-06 00:00:00",Central
2,1.4,9.8,4.2,"2000-08-22 00:00:00",Central
1,1.87,15.3,6.12,"2000-08-16 00:00:00",Central
1,3.85,31.5,12.6,"2000-08-01 00:00:00",Central
1,5.28,43.2,17.28,"2000-08-22 00:00:00",Central
2,8.6,60.2,25.8,"2000-08-11 00:00:00",Central
1,0.26,2.12,0.86,"2000-12-08 00:00:00",Central
1,1.43,11.66,4.73,"2000-12-19 00:00:00",Central
1,11.31,92.22,37.41,"2000-12-12 00:00:00",Central
2,10,80,30,"2000-12-05 00:00:00",Central
2,0.2,2.4,0.8,"2000-02-08 00:00:00",Central
2,0.3,3.6,1.2,"2000-02-28 00:00:00",Central
2,1.6,19.2,6.4,"2000-02-16 00:00:00",Central
1,3.23,26.03,10.64,"2000-02-26 00:00:00",Central
1,5.78,46.58,19.04,"2000-02-20 00:00:00",Central
1,7.99,64.39,26.32,"2000-02-08 00:00:00",Central
2,7.9,94.8,31.6,"2000-02-15 00:00:00",Central
2,4,52,20,"2000-01-27 00:00:00",Central
2,6,78,30,"2000-01-08 00:00:00",Central
1,19,150,61,"2000-01-19 00:00:00",Central
2,4.1,28.7,12.3,"2000-07-13 00:00:00",Central
2,5.9,41.3,17.7,"2000-07-07 00:00:00",Central
1,11,90,36,"2000-07-02 00:00:00",Central
1,0.72,5.94,2.4,"2000-06-09 00:00:00",Central
2,2.2,17.6,6.6,"2000-06-06 00:00:00",Central
2,2.5,20,7.5,"2000-06-24 00:00:00",Central
2,5.3,42.4,15.9,"2000-06-14 00:00:00",Central
1,11.28,93.06,37.6,"2000-06-28 00:00:00",Central
2,10,110,40,"2000-03-16 00:00:00",Central
1,16,129,52,"2000-03-05 00:00:00",Central
1,1.26,9.9,4.05,"2000-05-20 00:00:00",Central
2,1.6,14.4,4.8,"2000-05-04 00:00:00",Central
1,3.36,26.4,10.8,"2000-05-15 00:00:00",Central
1,9.38,73.7,30.15,"2000-05-26 00:00:00",Central
2,8.4,75.6,25.2,"2000-05-19 00:00:00",Central
1,1.2,9.6,3.92,"2000-11-13 00:00:00",Central
2,1.2,10.8,4.8,"2000-11-28 00:00:00",Central
1,13.8,110.4,45.08,"2000-11-26 00:00:00",Central
2,8.8,79.2,35.2,"2000-11-06 00:00:00",Central
1,0.28,2.26,0.92,"2000-10-26 00:00:00",Central
2,0,17.5,5,"2000-10-24 00:00:00",Central
1,4.2,33.9,13.8,"2000-10-08 00:00:00",Central
2,0,25.2,7.2,"2000-10-25 00:00:00",Central
2,0,27.3,7.8,"2000-10-08 00:00:00",Central
1,9.52,76.84,31.28,"2000-10-22 00:00:00",Central
1,1.54,12.43,5.06,"2000-09-14 00:00:00",Central
1,1.96,15.82,6.44,"2000-09-21 00:00:00",Central
1,2.52,20.34,8.28,"2000-09-21 00:00:00",Central
1,7.98,64.41,26.22,"2000-09-06 00:00:00",Central
2,10,90,30,"2000-09-18 00:00:00",Central
2,1.5,3.9,1.5,"2000-04-06 00:00:00",Central
2,3,7.8,3,"2000-04-19 00:00:00",Central
2,5,13,5,"2000-04-24 00:00:00",Central
1,6.27,16.5,6.93,"2000-04-20 00:00:00",Central
2,40.5,105.3,40.5,"2000-04-08 00:00:00",Central
1,50.73,133.5,56.07,"2000-04-28 00:00:00",Central
2,5.4,16.2,5.4,"2000-08-02 00:00:00",Central
2,24.6,73.8,24.6,"2000-08-03 00:00:00",Central
1,39,105,44,"2000-08-23 00:00:00",Central
2,10.8,27,10.8,"2000-12-14 00:00:00",Central
2,29.2,73,29.2,"2000-12-24 00:00:00",Central
1,49,131,55,"2000-12-13 00:00:00",Central
1,2.9,7.75,3.25,"2000-02-16 00:00:00",Central
2,5.5,14.3,5.5,"2000-02-10 00:00:00",Central
2,6,15.6,6,"2000-02-22 00:00:00",Central
2,7.5,19.5,7.5,"2000-02-11 00:00:00",Central
2,31,80.6,31,"2000-02-28 00:00:00",Central
1,55.1,147.25,61.75,"2000-02-25 00:00:00",Central
1,7.48,19.8,8.25,"2000-01-19 00:00:00",Central
1,12.92,34.2,14.25,"2000-01-24 00:00:00",Central
2,13.8,34.5,13.8,"2000-01-15 00:00:00",Central
1,47.6,126,52.5,"2000-01-12 00:00:00",Central
2,46.2,115.5,46.2,"2000-01-18 00:00:00",Central
1,2.94,7.91,3.29,"2000-07-05 00:00:00",Central
1,3.36,9.04,3.76,"2000-07-08 00:00:00",Central
2,3.3,9.9,4.4,"2000-07-09 00:00:00",Central
1,9.24,24.86,10.34,"2000-07-10 00:00:00",Central
2,6.3,18.9,8.4,"2000-07-16 00:00:00",Central
1,26.46,71.19,29.61,"2000-07-07 00:00:00",Central
2,20.4,61.2,27.2,"2000-07-06 00:00:00",Central
1,6.72,17.92,7.42,"2000-06-23 00:00:00",Central
1,11.04,29.44,12.19,"2000-06-24 00:00:00",Central
1,30.24,80.64,33.39,"2000-06-18 00:00:00",Central
2,40,110,40,"2000-06-17 00:00:00",Central
2,14,36.4,14,"2000-03-07 00:00:00",Central
2,36,93.6,36,"2000-03-28 00:00:00",Central
1,57,150,63,"2000-03-07 00:00:00",Central
2,4.5,11.7,4.5,"2000-05-20 00:00:00",Central
1,5.8,15.4,6.4,"2000-05-25 00:00:00",Central
1,11.02,29.26,12.16,"2000-05-11 00:00:00",Central
2,13,33.8,13,"2000-05-18 00:00:00",Central
1,19.72,52.36,21.76,"2000-05-01 00:00:00",Central
1,21.46,56.98,23.68,"2000-05-03 00:00:00",Central
2,32.5,84.5,32.5,"2000-05-01 00:00:00",Central
1,0.55,1.47,0.61,"2000-11-02 00:00:00",Central
1,13.75,36.75,15.25,"2000-11-17 00:00:00",Central
1,40.7,108.78,45.14,"2000-11-13 00:00:00",Central
2,50,120,50,"2000-11-08 00:00:00",Central
1,54,144,60,"2000-10-09 00:00:00",Central
2,40,90,40,"2000-10-28 00:00:00",Central
2,9,23.4,9,"2000-09-03 00:00:00",Central
2,9,23.4,9,"2000-09-14 00:00:00",Central
2,32,83.2,32,"2000-09-17 00:00:00",Central
1,56,149,62,"2000-09-19 00:00:00",Central
1,5.7,33.82,15.2,"2000-04-24 00:00:00",Central
1,24.3,144.18,64.8,"2000-04-22 00:00:00",Central
2,20,180,80,"2000-04-14 00:00:00",Central
2,7,56,24.5,"2000-08-10 00:00:00",Central
1,9.45,56,25.2,"2000-08-05 00:00:00",Central
2,13,104,45.5,"2000-08-03 00:00:00",Central
1,17.55,104,46.8,"2000-08-17 00:00:00",Central
2,5.6,42,16.8,"2000-12-13 00:00:00",Central
2,14.4,108,43.2,"2000-12-25 00:00:00",Central
1,25,153,68,"2000-12-09 00:00:00",Central
2,10.5,70,31.5,"2000-02-05 00:00:00",Central
2,19.5,130,58.5,"2000-02-25 00:00:00",Central
1,32,193,86,"2000-02-13 00:00:00",Central
1,0.32,1.9,0.85,"2000-01-01 00:00:00",Central
1,2.56,15.2,6.8,"2000-01-01 00:00:00",Central
1,29.12,172.9,77.35,"2000-01-27 00:00:00",Central
2,30,190,90,"2000-01-26 00:00:00",Central
1,0.56,3.38,1.52,"2000-07-14 00:00:00",Central
1,0.84,5.07,2.28,"2000-07-07 00:00:00",Central
2,1,8.5,4,"2000-07-06 00:00:00",Central
2,3.4,28.9,13.6,"2000-07-05 00:00:00",Central
2,15.6,132.6,62.4,"2000-07-24 00:00:00",Central
1,26.6,160.55,72.2,"2000-07-02 00:00:00",Central
2,20,170,80,"2000-06-01 00:00:00",Central
1,28,169,76,"2000-06-24 00:00:00",Central
2,0.3,1.9,0.9,"2000-03-17 00:00:00",Central
1,0.32,1.89,0.85,"2000-03-07 00:00:00",Central
1,2.88,17.01,7.65,"2000-03-28 00:00:00",Central
2,9.6,60.8,28.8,"2000-03-25 00:00:00",Central
2,20.1,127.3,60.3,"2000-03-10 00:00:00",Central
1,28.8,170.1,76.5,"2000-03-16 00:00:00",Central
1,1.74,10.38,4.62,"2000-05-18 00:00:00",Central
2,2.8,25.2,11.2,"2000-05-09 00:00:00",Central
2,5.4,48.6,21.6,"2000-05-26 00:00:00",Central
2,11.8,106.2,47.2,"2000-05-24 00:00:00",Central
1,27.26,162.62,72.38,"2000-05-27 00:00:00",Central
2,1.2,7.2,3.2,"2000-11-15 00:00:00",Central
2,3.3,19.8,8.8,"2000-11-01 00:00:00",Central
2,8.7,52.2,23.2,"2000-11-22 00:00:00",Central
2,16.8,100.8,44.8,"2000-11-07 00:00:00",Central
1,31,184,82,"2000-11-18 00:00:00",Central
1,0.9,5.31,2.37,"2000-10-01 00:00:00",Central
1,4.5,26.55,11.85,"2000-10-04 00:00:00",Central
2,10,170,70,"2000-10-28 00:00:00",Central
1,24.6,145.14,64.78,"2000-10-24 00:00:00",Central
2,1.2,9,4.2,"2000-09-16 00:00:00",Central
2,3.8,28.5,13.3,"2000-09-01 00:00:00",Central
2,4.8,36,16.8,"2000-09-23 00:00:00",Central
2,10.2,76.5,35.7,"2000-09-28 00:00:00",Central
1,25,150,67,"2000-09-17 00:00:00",Central
2,3.2,27.2,12.8,"2000-04-01 00:00:00",Central
2,3.6,30.6,14.4,"2000-04-11 00:00:00",Central
1,10.58,76.82,34.96,"2000-04-05 00:00:00",Central
1,12.42,90.18,41.04,"2000-04-13 00:00:00",Central
2,13.2,112.2,52.8,"2000-04-19 00:00:00",Central
2,3.3,36.3,16.5,"2000-08-17 00:00:00",Central
1,6.15,45.1,20.5,"2000-08-22 00:00:00",Central
1,8.85,64.9,29.5,"2000-08-25 00:00:00",Central
2,6.7,73.7,33.5,"2000-08-19 00:00:00",Central
1,1.52,11.12,5.04,"2000-12-20 00:00:00",Central
1,2.47,18.07,8.19,"2000-12-15 00:00:00",Central
2,1.7,22.1,10.2,"2000-12-18 00:00:00",Central
2,8.3,107.9,49.8,"2000-12-08 00:00:00",Central
1,15.01,109.81,49.77,"2000-12-26 00:00:00",Central
1,8.05,57.75,26.25,"2000-02-27 00:00:00",Central
1,14.95,107.25,48.75,"2000-02-05 00:00:00",Central
2,20,170,70,"2000-02-19 00:00:00",Central
1,3.84,27.2,12.48,"2000-01-09 00:00:00",Central
2,3.8,32.3,15.2,"2000-01-26 00:00:00",Central
2,3.8,32.3,15.2,"2000-01-13 00:00:00",Central
1,8.4,59.5,27.3,"2000-01-25 00:00:00",Central
1,11.76,83.3,38.22,"2000-01-20 00:00:00",Central
2,12.4,105.4,49.6,"2000-01-03 00:00:00",Central
2,1.2,15.6,7.2,"2000-07-03 00:00:00",Central
1,4.14,30.36,13.8,"2000-07-11 00:00:00",Central
2,2.6,33.8,15.6,"2000-07-26 00:00:00",Central
1,4.86,35.64,16.2,"2000-07-09 00:00:00",Central
1,9,66,30,"2000-07-07 00:00:00",Central
2,6.2,80.6,37.2,"2000-07-21 00:00:00",Central
1,0.6,4.26,1.95,"2000-06-08 00:00:00",Central
2,1.1,15.4,6.6,"2000-06-11 00:00:00",Central
1,2,14.2,6.5,"2000-06-19 00:00:00",Central
2,1.4,19.6,8.4,"2000-06-25 00:00:00",Central
2,1.7,23.8,10.2,"2000-06-21 00:00:00",Central
1,4.2,29.82,13.65,"2000-06-17 00:00:00",Central
2,5.8,81.2,34.8,"2000-06-02 00:00:00",Central
1,13.2,93.72,42.9,"2000-06-28 00:00:00",Central
2,8,68,28,"2000-03-17 00:00:00",Central
2,12,102,42,"2000-03-25 00:00:00",Central
1,22,163,74,"2000-03-06 00:00:00",Central
2,20,150,70,"2000-05-05 00:00:00",Central
1,21,148,68,"2000-05-12 00:00:00",Central
2,0.8,5.6,2.4,"2000-11-05 00:00:00",Central
1,0.84,6,2.76,"2000-11-27 00:00:00",Central
1,4.83,34.5,15.87,"2000-11-22 00:00:00",Central
1,5.04,36,16.56,"2000-11-03 00:00:00",Central
2,6,42,18,"2000-11-24 00:00:00",Central
1,10.29,73.5,33.81,"2000-11-03 00:00:00",Central
2,13.2,92.4,39.6,"2000-11-24 00:00:00",Central
2,0,130,50,"2000-10-18 00:00:00",Central
1,20,142,65,"2000-10-16 00:00:00",Central
1,1.33,9.52,4.34,"2000-09-04 00:00:00",Central
2,10,140,60,"2000-09-27 00:00:00",Central
1,17.67,126.48,57.66,"2000-09-27 00:00:00",Central
2,0.6,7.8,3,"2000-04-28 00:00:00",Central
2,1,13,5,"2000-04-24 00:00:00",Central
2,8.4,109.2,42,"2000-04-04 00:00:00",Central
1,13,115,47,"2000-04-25 00:00:00",Central
2,0.1,0.9,0.3,"2000-08-18 00:00:00",Central
2,0.4,3.6,1.2,"2000-08-26 00:00:00",Central
2,0.6,5.4,1.8,"2000-08-11 00:00:00",Central
1,1.35,12.45,5.1,"2000-08-01 00:00:00",Central
1,3.24,29.88,12.24,"2000-08-24 00:00:00",Central
1,4.41,40.67,16.66,"2000-08-13 00:00:00",Central
2,8.9,80.1,26.7,"2000-08-25 00:00:00",Central
1,0.7,6.15,2.5,"2000-12-08 00:00:00",Central
2,1.8,27,10.8,"2000-12-02 00:00:00",Central
2,8.2,123,49.2,"2000-12-18 00:00:00",Central
1,13.3,116.85,47.5,"2000-12-04 00:00:00",Central
1,0.28,2.46,1,"2000-02-15 00:00:00",Central
1,0.28,2.46,1,"2000-02-15 00:00:00",Central
2,0.9,12.6,4.5,"2000-02-22 00:00:00",Central
2,9.1,127.4,45.5,"2000-02-22 00:00:00",Central
1,13.44,118.08,48,"2000-02-05 00:00:00",Central
2,0.3,4.2,1.5,"2000-01-27 00:00:00",Central
2,4.1,57.4,20.5,"2000-01-10 00:00:00",Central
2,5.6,78.4,28,"2000-01-27 00:00:00",Central
1,14,123,50,"2000-01-02 00:00:00",Central
1,1.26,12.18,4.9,"2000-07-14 00:00:00",Central
2,10,100,40,"2000-07-17 00:00:00",Central
1,7.74,74.82,30.1,"2000-07-18 00:00:00",Central
2,0.9,9,3.6,"2000-06-08 00:00:00",Central
1,2.1,19.32,7.77,"2000-06-19 00:00:00",Central
2,3.5,35,14,"2000-06-03 00:00:00",Central
2,5.6,56,22.4,"2000-06-13 00:00:00",Central
1,7.9,72.68,29.23,"2000-06-14 00:00:00",Central
1,0.91,8.47,3.43,"2000-03-14 00:00:00",Central
1,3.64,33.88,13.72,"2000-03-22 00:00:00",Central
1,3.9,36.3,14.7,"2000-03-14 00:00:00",Central
1,4.55,42.35,17.15,"2000-03-22 00:00:00",Central
2,10,140,50,"2000-03-26 00:00:00",Central
1,0.12,1.09,0.44,"2000-05-25 00:00:00",Central
1,3.24,29.43,11.88,"2000-05-12 00:00:00",Central
1,8.64,78.48,31.68,"2000-05-24 00:00:00",Central
2,10,120,50,"2000-05-04 00:00:00",Central
2,0.7,11.2,4.2,"2000-11-19 00:00:00",Central
1,0.9,7.92,3.24,"2000-11-07 00:00:00",Central
2,1,16,6,"2000-11-13 00:00:00",Central
2,1.4,22.4,8.4,"2000-11-17 00:00:00",Central
1,2.1,18.48,7.56,"2000-11-16 00:00:00",Central
2,6.9,110.4,41.4,"2000-11-11 00:00:00",Central
1,12,105.6,43.2,"2000-11-28 00:00:00",Central
1,0.22,1.98,0.8,"2000-10-06 00:00:00",Central
1,1.54,13.86,5.6,"2000-10-24 00:00:00",Central
1,3.3,29.7,12,"2000-10-25 00:00:00",Central
1,5.94,53.46,21.6,"2000-10-14 00:00:00",Central
2,0,140,50,"2000-10-08 00:00:00",Central
2,4.2,50.4,21,"2000-09-15 00:00:00",Central
1,5.16,46.44,18.92,"2000-09-23 00:00:00",Central
2,5.8,69.6,29,"2000-09-16 00:00:00",Central
1,6.84,61.56,25.08,"2000-09-08 00:00:00",Central
2,1,13,5,"2000-04-11 00:00:00",Central
2,1.9,24.7,9.5,"2000-04-17 00:00:00",Central
2,2.7,35.1,13.5,"2000-04-05 00:00:00",Central
2,4.4,57.2,22,"2000-04-23 00:00:00",Central
1,12,112,45,"2000-04-21 00:00:00",Central
1,0.32,3.2,1.28,"2000-08-22 00:00:00",Central
1,0.56,5.6,2.24,"2000-08-18 00:00:00",Central
1,0.96,9.6,3.84,"2000-08-22 00:00:00",Central
2,0,30.6,10.2,"2000-08-20 00:00:00",Central
2,0,59.4,19.8,"2000-08-10 00:00:00",Central
1,6.16,61.6,24.64,"2000-08-15 00:00:00",Central
1,1.6,15.4,6.2,"2000-12-22 00:00:00",Central
1,1.84,17.71,7.13,"2000-12-21 00:00:00",Central
2,0,40.5,13.5,"2000-12-02 00:00:00",Central
2,0,49.5,16.5,"2000-12-22 00:00:00",Central
1,4.56,43.89,17.67,"2000-12-07 00:00:00",Central
2,0.5,6,2,"2000-02-26 00:00:00",Central
2,0.6,7.2,2.4,"2000-02-03 00:00:00",Central
2,0.8,9.6,3.2,"2000-02-07 00:00:00",Central
2,8.1,97.2,32.4,"2000-02-23 00:00:00",Central
1,11,103,42,"2000-02-27 00:00:00",Central
1,0.24,2.28,0.92,"2000-01-25 00:00:00",Central
2,0.6,7.8,3,"2000-01-03 00:00:00",Central
1,0.96,9.12,3.68,"2000-01-28 00:00:00",Central
1,3,28.5,11.5,"2000-01-02 00:00:00",Central
1,7.8,74.1,29.9,"2000-01-01 00:00:00",Central
2,9.4,122.2,47,"2000-01-28 00:00:00",Central
2,0.4,4.4,1.6,"2000-07-19 00:00:00",Central
2,0.5,5.5,2,"2000-07-04 00:00:00",Central
2,1.6,17.6,6.4,"2000-07-14 00:00:00",Central
2,7.5,82.5,30,"2000-07-18 00:00:00",Central
1,10,96,39,"2000-07-26 00:00:00",Central
1,4.5,40.05,16.2,"2000-06-18 00:00:00",Central
1,5.5,48.95,19.8,"2000-06-09 00:00:00",Central
2,10,100,40,"2000-06-04 00:00:00",Central
2,0.4,5.2,2,"2000-03-07 00:00:00",Central
2,2.8,36.4,14,"2000-03-23 00:00:00",Central
1,5.2,47.2,19.2,"2000-03-05 00:00:00",Central
1,7.8,70.8,28.8,"2000-03-26 00:00:00",Central
2,6.8,88.4,34,"2000-03-05 00:00:00",Central
1,1,9.7,3.9,"2000-05-10 00:00:00",Central
1,1.1,10.67,4.29,"2000-05-04 00:00:00",Central
2,2,22,8,"2000-05-21 00:00:00",Central
1,3.4,32.98,13.26,"2000-05-21 00:00:00",Central
1,4.5,43.65,17.55,"2000-05-02 00:00:00",Central
2,8,88,32,"2000-05-16 00:00:00",Central
2,0,10,4,"2000-11-19 00:00:00",Central
2,0,41,16.4,"2000-11-23 00:00:00",Central
2,0,49,19.6,"2000-11-18 00:00:00",Central
1,9,81,33,"2000-11-06 00:00:00",Central
2,0,25.3,6.9,"2000-10-21 00:00:00",Central
2,0,84.7,23.1,"2000-10-25 00:00:00",Central
1,8,79,32,"2000-10-09 00:00:00",Central
2,0,3.6,1.2,"2000-09-20 00:00:00",Central
2,0,29.7,9.9,"2000-09-07 00:00:00",Central
1,3.6,35.55,14.4,"2000-09-05 00:00:00",Central
2,0,56.7,18.9,"2000-09-20 00:00:00",Central
1,4.4,43.45,17.6,"2000-09-06 00:00:00",Central
2,4.8,26.4,16.8,"2000-04-15 00:00:00",Central
2,5,27.5,17.5,"2000-04-18 00:00:00",Central
2,10.2,56.1,35.7,"2000-04-23 00:00:00",Central
1,28,133,93,"2000-04-01 00:00:00",Central
2,0.9,3.6,3,"2000-08-05 00:00:00",Central
1,1.48,5.56,4.8,"2000-08-21 00:00:00",Central
2,2.4,9.6,8,"2000-08-26 00:00:00",Central
1,2.59,9.73,8.4,"2000-08-03 00:00:00",Central
1,5.92,22.24,19.2,"2000-08-17 00:00:00",Central
2,6.9,27.6,23,"2000-08-23 00:00:00",Central
2,19.8,79.2,66,"2000-08-09 00:00:00",Central
1,27.01,101.47,87.6,"2000-08-25 00:00:00",Central
2,20,140,80,"2000-12-27 00:00:00",Central
1,28,160,92,"2000-12-11 00:00:00",Central
2,20,80,70,"2000-02-07 00:00:00",Central
1,26,102,84,"2000-02-21 00:00:00",Central
2,0.2,0.8,0.7,"2000-01-21 00:00:00",Central
2,0.6,2.4,2.1,"2000-01-04 00:00:00",Central
2,0.8,3.2,2.8,"2000-01-27 00:00:00",Central
2,18.4,73.6,64.4,"2000-01-25 00:00:00",Central
1,27,99,88,"2000-01-16 00:00:00",Central
1,2.22,10.14,7.2,"2000-07-13 00:00:00",Central
1,13.69,62.53,44.4,"2000-07-07 00:00:00",Central
1,21.09,96.33,68.4,"2000-07-14 00:00:00",Central
2,30,140,100,"2000-07-05 00:00:00",Central
2,1.4,8.4,6.3,"2000-06-09 00:00:00",Central
2,3.8,22.8,17.1,"2000-06-08 00:00:00",Central
2,14.8,88.8,66.6,"2000-06-21 00:00:00",Central
1,35,141,116,"2000-06-16 00:00:00",Central
1,0.27,1.06,0.88,"2000-03-13 00:00:00",Central
2,2.4,10.8,8.4,"2000-03-09 00:00:00",Central
2,5,22.5,17.5,"2000-03-06 00:00:00",Central
